     0.9480255,      0.2500000
     1.3816493,      0.1250000
     1.7983692,      0.0625000
     2.1177654,      0.0312500
     2.0887320,      0.0156250
     1.8238624,      0.0078125
     1.8085756,      0.0039062
     2.8134282,      0.0019531
     3.0040569,      0.0009766
     3.1033995,      0.0004883
     3.1589561,      0.0002441
     3.1971397,      0.0001221
     3.2236280,      0.0000610
     3.2426305,      0.0000305
