4, 1.3026133175069483
5, 1.6432169722470282
6, 1.9585324130993012
7, 2.2341427445074196
8, 2.4652639731415724
9, 2.653345699898266
10, 2.8033232756638093
11, 2.9209816216415616
12, 3.012520470332388
13, 3.08430200030855
14, 3.1338473601658525
15, 3.160988427854796

