4, 1.3026134381786694
5, 1.6432140438687821
6, 1.9585291589503757
7, 2.234140003323381
8, 2.4652483288572067
9, 2.653294588412143
10, 2.803159603762354
11, 2.920597642203712
12, 3.0114517642072247
13, 3.0810351457165437
14, 3.1339000815448057
15, 3.173804068761663
16, 3.203765170080476
