0.885223, 0.250000
1.288865, 0.125000
1.671381, 0.062500
1.999577, 0.031250
2.275249, 0.015625
2.501039, 0.007812
2.682407, 0.003906
2.825714, 0.001953
2.937537, 0.000977
3.023917, 0.000488
3.090081, 0.000244
3.140407, 0.000122
3.178460, 0.000061
3.207089, 0.000031
3.228533, 0.000015
