283,   -429.9869222
284,   -430.6427725
285,   -431.2985298
286,   -431.9541902
287,   -432.6097498
288,   -433.2652047
289,   -433.9205513
290,   -434.5623570
291,   -435.2003534
292,   -435.8382738
293,   -436.4761152
294,   -437.1138746
295,   -437.7515490
296,   -438.3891356
297,   -439.0266316
298,   -439.6624872
299,   -440.2830324
300,   -440.9035040
301,   -441.5238996
302,   -442.1442166
303,   -442.7644526
304,   -443.3846053
305,   -443.9949721
306,   -444.5990006
307,   -445.2029618
308,   -445.8068531
309,   -446.4106722
310,   -447.0144167
311,   -447.6180844
312,   -448.2216733
313,   -448.8251813
314,   -449.4286066
315,   -450.0210180
316,   -450.6085608
317,   -451.1960317
318,   -451.7834286
319,   -452.3707496
320,   -452.9579929
321,   -453.5434399
322,   -454.1156608
323,   -454.6878158
324,   -455.2599028
325,   -455.8319198
326,   -456.4038649
327,   -456.9757362
328,   -457.5475322
329,   -458.1192510
330,   -458.6867851
331,   -459.2438172
332,   -459.8007827
333,   -460.3576797
334,   -460.9145067
335,   -461.4712619
336,   -462.0279438
337,   -462.5845509
338,   -463.1410819
339,   -463.6889324
340,   -464.2312836
341,   -464.7735668
342,   -465.3157804
343,   -465.8579228
344,   -466.3999926
345,   -466.9419886
346,   -467.4789869
347,   -468.0074127
348,   -468.5357736
349,   -469.0640682
350,   -469.5922949
351,   -470.1204524
352,   -470.6485393
353,   -471.1765543
354,   -471.7044963
355,   -472.2323641
356,   -472.7563550
357,   -473.2708766
358,   -473.7853305
359,   -474.2997155
360,   -474.8140305
361,   -475.3282742
362,   -475.8398105
363,   -476.3414641
364,   -476.8430546
365,   -477.3445805
366,   -477.8460407
367,   -478.3474338
368,   -478.8487588
369,   -479.3500145
370,   -479.8511999
371,   -480.3523140
372,   -480.8464761
373,   -481.3351577
374,   -481.8237750
375,   -482.3123269
376,   -482.8008123
377,   -483.2892303
378,   -483.7775798
379,   -484.2658601
380,   -484.7480982
381,   -485.2244414
382,   -485.7007210
383,   -486.1769359
384,   -486.6530852
385,   -487.1291680
386,   -487.6051833
387,   -488.0811304
388,   -488.5519680
389,   -489.0163733
390,   -489.4807162
391,   -489.9449958
392,   -490.4092112
393,   -490.8733615
394,   -491.3374459
395,   -491.8014637
396,   -492.2654141
397,   -492.7292965
398,   -493.1858082
399,   -493.6383875
400,   -494.0909031
401,   -494.5433543
402,   -494.9957403
403,   -495.4480604
404,   -495.8989676
405,   -496.3405584
406,   -496.7820886
407,   -497.2235572
408,   -497.6649634
409,   -498.1063065
410,   -498.5475858
411,   -498.9888005
412,   -499.4299501
413,   -499.8710339
414,   -500.3108406
415,   -500.7413126
416,   -501.1717234
417,   -501.6020724
418,   -502.0323589
419,   -502.4625824
420,   -502.8927422
421,   -503.3228378
422,   -503.7452078
423,   -504.1651693
424,   -504.5850706
425,   -505.0049110
426,   -505.4246899
427,   -505.8444067
428,   -506.2640609
429,   -506.6836519
430,   -507.1026069
431,   -507.5123009
432,   -507.9219361
433,   -508.3315117
434,   -508.7410272
435,   -509.1504821
436,   -509.5598759
437,   -509.9692081
438,   -510.3784783
439,   -510.7876861
440,   -511.1894555
441,   -511.5890166
442,   -511.9758798
443,   -512.3493981
444,   -512.7228933
445,   -513.0963643
446,   -513.4698103
447,   -513.8432302
448,   -514.2166231
449,   -514.5892287
450,   -514.9539334
451,   -515.3186178
452,   -515.6832809
453,   -516.0479219
454,   -516.4125400
455,   -516.7771342
456,   -517.1417040
457,   -517.5058099
458,   -517.8618892
459,   -518.2179483
460,   -518.5739864
461,   -518.9300027
462,   -519.2859964
463,   -519.6419669
464,   -519.9979133
465,   -520.3490446
466,   -520.6967525
467,   -521.0444402
468,   -521.3921068
469,   -521.7397518
470,   -522.0873743
471,   -522.4349737
472,   -522.7825494
473,   -523.1222075
474,   -523.4617717
475,   -523.8013157
476,   -524.1408388
477,   -524.4803402
478,   -524.8198194
479,   -525.1592756
480,   -525.4987084
481,   -525.8381170
482,   -526.1775008
483,   -526.5122585
484,   -526.8437681
485,   -527.1752554
486,   -527.5067198
487,   -527.8381606
488,   -528.1695773
489,   -528.5009694
490,   -528.8323362
491,   -529.1596926
492,   -529.4834684
493,   -529.8072213
494,   -530.1309506
495,   -530.4546559
496,   -530.7767603
497,   -531.0931677
498,   -531.4095544
499,   -531.7259198
500,   -532.0422635
501,   -532.3585847
502,   -532.6748830
503,   -532.9911578
504,   -533.3074086
505,   -533.6236348
506,   -533.9398360
507,   -534.2522129
508,   -534.5611751
509,   -534.8701147
510,   -535.1790313
511,   -535.4879242
512,   -535.7967931
513,   -536.1056375
514,   -536.4144569
515,   -536.7176427
516,   -537.0194829
517,   -537.3213002
518,   -537.6230941
519,   -537.9248642
520,   -538.2266101
521,   -538.5283311
522,   -538.8300270
523,   -539.1316973
524,   -539.4279424
525,   -539.7227984
526,   -540.0176309
527,   -540.3124393
528,   -540.6072233
529,   -540.9019823
530,   -541.1967161
531,   -541.4914242
532,   -541.7861061
533,   -542.0756383
534,   -542.3636862
535,   -542.6517098
536,   -542.9397087
537,   -543.2276824
538,   -543.5156306
539,   -543.7986780
540,   -544.0802485
541,   -544.3617957
542,   -544.6433193
543,   -544.9248189
